Ind1,HapIndex1,Ind2,HapIndex2,Scaffold,IBDStart,IBDEnd,Lod,IBDlen
CB363,1,CB364,1,5,127.024,134.025,6.01,7.001
CB363,1,CB364,1,5,175.361,210.453,4.73,35.092
CB363,2,CB364,1,6,29.332,78.142,3.16,48.81
CB363,1,CB364,2,7,0.044,29.931,3.46,29.887
CB363,2,CB364,2,7,96.184,97.102,4.15,0.918
CB363,2,CB367,1,4,61.722,70.002,5.17,8.28
CB363,2,CB367,1,7,27.35,27.667,3.37,0.317
CB363,2,CB369,2,1,17.976,18.46,3.71,0.484
CB363,1,CB369,1,1,39.223,44.849,3.13,5.626
CB363,1,CB369,2,2,7.746,77.703,3.18,69.957
CB363,2,CB369,1,3,71.381,76.123,6.5,4.742
CB363,1,CB369,2,3,98.257,99.338,7.89,1.081
CB363,1,CB369,2,4,81.357,83.066,3.08,1.709
CB363,1,CB369,2,5,78.86,207.739,3.48,128.879
CB363,1,CB369,2,6,25.783,82.31,3.22,56.527
CB363,2,CB369,1,7,4.217,43.745,3.43,39.528
CB363,1,CB369,2,7,74.974,78.497,3.89,3.523
CB363,1,CB370,1,1,2.813,18.404,3.08,15.591
CB363,1,CB370,2,1,44.296,44.71,3.71,0.414
CB363,1,CB370,1,2,7.746,36.181,3.18,28.435
CB363,2,CB370,2,2,74.685,81.343,6.52,6.658
CB363,1,CB370,1,3,67.131,76.123,14.8,8.992
CB363,1,CB370,1,3,98.257,99.338,7.91,1.081
CB363,1,CB370,1,5,24.565,207.739,3.06,183.174
CB363,2,CB370,1,6,26.435,27.638,3.02,1.203
CB363,1,CB370,1,7,5.67,78.272,3.97,72.602
CB363,1,CB371,1,3,128.77,133.722,3.37,4.952
CB363,1,CB373,2,1,7.698,7.749,3.01,0.051
CB363,2,CB373,1,4,49.771,51.106,3.62,1.335
CB363,1,CB373,2,7,33.319,34.502,3.77,1.183
CB363,1,CB374,2,5,71.062,71.242,3.59,0.18
CB363,1,CB374,2,5,152.925,153.921,3.16,0.996
CB363,2,CB374,2,6,11.879,12.085,5.72,0.206
CB363,1,CB375,1,7,18.244,68.802,5.23,50.558
CB363,2,CB376,1,1,45.203,45.438,3.93,0.235
CB363,1,CB376,1,2,2.503,4.415,4.81,1.912
CB363,1,CB376,1,2,22.739,27.576,6.41,4.837
CB363,1,CB376,2,5,64.007,67.463,5.03,3.456
CB363,1,CB376,1,6,29.976,37.945,3.49,7.969
CB363,1,CB377,2,2,23.067,77.63,3.1,54.563
CB363,2,CB377,2,3,85.864,177.823,3.54,91.959
CB363,1,CB377,2,5,15.381,92.193,3.55,76.812
CB363,1,CB377,2,5,132.055,137.58,3.04,5.525
CB363,2,CB377,1,6,26.877,27.579,4.05,0.702
CB363,1,CB377,2,6,46.789,48.281,6.04,1.492
CB363,1,CB377,2,6,74.146,76.006,4.39,1.86
CB363,2,CB381,1,1,17.876,19.247,7.19,1.371
CB363,1,CB381,2,4,20.67,22.621,12.7,1.951
CB363,2,CB381,1,7,36.601,92.357,5.09,55.756
CB363,2,CB382,1,2,42.289,42.622,4.25,0.333
CB363,2,CB383,1,1,6.056,6.625,4.97,0.569
CB363,2,CB383,2,1,7.746,7.845,3.25,0.099
CB363,2,CB383,2,1,11.553,12.075,4.87,0.522
CB363,2,CB383,1,1,30.143,30.524,4.0,0.381
CB363,2,CB383,1,3,109.898,137.059,6.61,27.161
CB363,1,CB383,2,3,179.383,179.799,3.22,0.416
CB363,2,CB383,1,4,27.107,27.694,3.01,0.587
CB363,1,CB383,2,5,0.059,3.489,11.0,3.43
CB363,1,CB383,2,5,40.364,86.218,3.27,45.854
CB363,2,CB383,1,6,53.624,55.531,3.07,1.907
CB363,1,CB383,2,7,19.679,20.614,3.64,0.935
CB363,2,CB385,2,1,22.354,22.697,3.87,0.343
CB363,1,CB385,1,6,17.867,48.52,5.67,30.653
CB363,2,CB385,2,7,14.748,14.919,3.64,0.171
CB363,1,CB388,2,1,22.336,22.654,3.53,0.318
CB363,1,CB388,2,5,130.867,133.673,4.68,2.806
CB363,1,CB388,1,7,11.9,14.826,3.16,2.926
CB363,2,CB391,2,4,26.073,80.092,3.18,54.019
CB363,1,CB391,1,7,3.324,3.812,3.59,0.488
CB363,1,CB392,2,2,37.063,38.172,3.16,1.109
CB363,2,CB392,2,4,113.961,115.495,3.68,1.534
CB363,2,CB392,2,5,98.178,104.298,4.09,6.12
CB363,2,CB392,2,7,16.409,17.25,3.48,0.841
CB363,1,CB394,1,7,8.625,21.765,6.42,13.14
CB363,1,CB399,1,1,5.783,6.052,4.15,0.269
CB363,1,CB399,1,7,57.851,58.732,3.62,0.881
CB363,1,CB401,1,1,22.336,28.1,3.83,5.764
CB363,1,CB405,2,1,24.337,24.784,7.4,0.447
CB363,1,CB405,2,3,49.135,50.904,7.53,1.769
CB363,2,CB405,2,4,80.958,82.515,6.18,1.557
CB363,2,CB405,2,5,20.62,28.242,5.32,7.622
CB363,1,CB405,2,5,145.282,178.196,3.89,32.914
CB363,1,CB405,2,7,3.324,28.018,3.89,24.694
CB363,1,CB405,2,7,84.891,85.602,3.27,0.711
CB363,1,CB406,1,1,7.897,7.962,6.34,0.065
CB363,1,CB406,1,5,145.282,154.684,4.2,9.402
CB363,1,CB406,1,7,38.35,39.764,8.15,1.414
CB363,1,CB406,2,7,67.654,67.844,3.01,0.19
CB363,1,CB407,1,1,22.336,22.697,3.83,0.361
CB363,1,CB407,1,3,100.722,101.61,4.27,0.888
CB363,2,CB410,2,1,24.337,25.056,5.79,0.719
CB363,2,CB410,1,4,18.424,19.821,6.05,1.397
CB363,2,CB410,2,5,99.483,104.298,3.77,4.815
CB363,2,CB410,1,5,193.368,194.209,4.17,0.841
CB363,1,CB410,2,6,23.315,23.571,3.76,0.256
CB363,1,CB414,2,2,45.841,48.214,3.64,2.373
CB363,1,CB414,2,5,28.081,32.607,6.89,4.526
CB363,1,CB416,2,1,7.792,44.849,6.12,37.057
CB363,1,CB416,1,2,32.623,34.229,4.9,1.606
CB363,1,CB416,1,5,77.152,78.427,3.68,1.275
CB363,1,CB417,1,1,36.223,38.741,8.23,2.518
CB363,2,CB417,2,4,35.057,36.668,3.07,1.611
CB363,1,CB417,1,4,70.552,74.195,4.44,3.643
CB363,1,CB417,1,5,77.152,78.427,3.15,1.275
CB363,1,CB417,1,6,73.172,74.048,4.94,0.876
CB363,1,CB417,1,7,68.353,68.802,3.64,0.449
CB363,2,CB418,2,1,7.749,7.801,4.57,0.052
CB363,2,CB418,2,1,19.861,20.084,3.27,0.223
CB363,2,CB418,2,2,13.408,56.036,3.93,42.628
CB363,2,CB418,2,3,112.38,138.817,3.2,26.437
CB363,2,CB418,2,3,161.333,165.819,3.04,4.486
CB363,2,CB418,2,3,184.546,186.124,8.77,1.578
CB363,2,CB418,1,4,39.489,43.75,3.17,4.261
CB363,2,CB418,1,4,100.108,100.875,3.55,0.767
CB363,2,CB418,2,5,11.637,30.498,5.3,18.861
CB363,1,CB418,2,5,64.782,199.641,3.25,134.859
CB363,2,CB418,2,6,80.237,81.248,3.3,1.011
CB363,1,CB418,2,7,4.832,5.967,5.28,1.135
CB363,2,CB418,1,7,24.313,30.005,4.64,5.692
CB363,1,CB475,2,2,75.641,77.006,3.36,1.365
CB363,2,CB475,1,5,138.241,140.347,3.26,2.106
CB363,2,CB475,2,6,33.209,33.436,3.82,0.227
CB363,2,CB475,2,7,20.035,21.771,4.57,1.736
CB363,2,CB478,1,3,107.856,186.619,3.71,78.763
CB363,1,CB478,1,7,14.507,14.713,3.41,0.206
CB363,1,CB480,1,2,55.968,56.264,4.22,0.296
CB363,1,CB480,1,4,18.412,19.779,3.13,1.367
CB364,1,CB367,2,6,2.246,3.365,3.82,1.119
CB364,2,CB367,2,6,8.193,9.082,4.25,0.889
CB364,2,CB367,2,7,39.972,41.481,5.31,1.509
CB364,2,CB369,2,1,9.835,39.213,3.61,29.378
CB364,1,CB369,1,2,6.696,8.496,3.8,1.8
CB364,1,CB369,1,2,42.11,42.872,3.14,0.762
CB364,1,CB369,1,2,44.954,46.973,3.06,2.019
CB364,2,CB369,2,2,56.922,57.653,3.78,0.731
CB364,1,CB369,1,3,100.023,100.478,4.55,0.455
CB364,1,CB369,1,3,126.008,131.877,4.8,5.869
CB364,1,CB369,1,4,25.365,27.069,5.72,1.704
CB364,2,CB369,2,4,58.308,70.343,5.73,12.035
CB364,1,CB369,2,5,85.546,86.06,3.81,0.514
CB364,1,CB369,1,5,206.475,207.739,3.5,1.264
CB364,1,CB369,1,6,73.566,74.103,3.17,0.537
CB364,2,CB369,2,7,36.571,37.525,4.09,0.954
CB364,1,CB369,1,7,62.932,64.591,3.38,1.659
CB364,1,CB369,1,7,81.371,85.5,3.97,4.129
CB364,2,CB370,1,1,9.691,20.086,4.67,10.395
CB364,2,CB370,1,2,6.696,8.496,5.1,1.8
CB364,2,CB370,1,2,42.372,43.102,3.65,0.73
CB364,2,CB370,1,2,56.922,57.688,5.94,0.766
CB364,2,CB370,1,3,126.008,131.877,4.8,5.869
CB364,2,CB370,1,4,25.365,27.069,5.72,1.704
CB364,1,CB370,1,4,59.809,70.343,3.01,10.534
CB364,2,CB370,2,5,183.53,183.944,3.0,0.414
CB364,2,CB370,2,5,206.475,207.739,3.2,1.264
CB364,1,CB370,1,6,3.595,5.263,4.03,1.668
CB364,2,CB370,1,7,16.942,37.476,3.18,20.534
CB364,2,CB370,1,7,82.308,85.5,3.03,3.192
CB364,1,CB371,2,2,41.288,42.768,4.39,1.48
CB364,1,CB371,2,4,28.107,30.036,6.02,1.929
CB364,1,CB371,2,6,22.843,46.778,5.37,23.935
CB364,2,CB373,1,1,7.754,7.804,3.35,0.05
CB364,1,CB373,2,1,22.992,23.732,3.19,0.74
CB364,1,CB373,1,4,20.415,21.862,5.77,1.447
CB364,2,CB373,2,4,24.026,24.97,5.03,0.944
CB364,1,CB373,2,4,80.216,81.323,3.19,1.107
CB364,1,CB373,1,5,161.431,165.168,3.9,3.737
CB364,2,CB373,2,6,26.105,35.276,4.52,9.171
CB364,1,CB373,1,7,13.733,14.709,3.25,0.976
CB364,1,CB374,2,1,43.499,44.43,5.92,0.931
CB364,2,CB374,1,5,20.187,25.998,3.41,5.811
CB364,2,CB374,2,6,6.79,8.048,13.06,1.258
CB364,1,CB374,2,7,22.723,23.802,3.16,1.079
CB364,2,CB375,2,2,14.906,15.495,3.63,0.589
CB364,2,CB375,2,5,150.905,152.628,5.59,1.723
CB364,2,CB375,2,6,0.21,1.95,5.99,1.74
CB364,1,CB376,2,6,40.528,41.13,3.17,0.602
CB364,1,CB377,1,1,6.93,7.918,3.5,0.988
CB364,1,CB377,1,1,13.569,16.691,3.38,3.122
CB364,1,CB377,1,3,26.746,27.377,3.18,0.631
CB364,2,CB377,2,4,2.336,3.902,5.02,1.566
CB364,2,CB377,2,4,49.673,81.487,3.71,31.814
CB364,1,CB377,2,5,85.91,119.656,4.58,33.746
CB364,2,CB377,2,6,27.58,63.723,5.02,36.143
CB364,2,CB377,2,7,18.961,20.262,3.72,1.301
CB364,2,CB381,2,3,106.918,108.395,3.42,1.477
CB364,1,CB381,1,4,1.581,81.487,6.61,79.906
CB364,2,CB381,2,5,20.187,31.107,11.26,10.92
CB364,1,CB381,1,5,77.259,78.338,4.87,1.079
CB364,2,CB381,2,7,26.706,28.827,3.8,2.121
CB364,1,CB382,2,1,46.042,46.262,4.66,0.22
CB364,2,CB382,2,5,11.428,27.439,6.72,16.011
CB364,2,CB382,1,6,33.269,33.761,3.06,0.492
CB364,2,CB383,1,1,7.79,18.139,6.06,10.349
CB364,2,CB383,1,1,38.588,39.213,3.68,0.625
CB364,1,CB383,1,3,135.573,137.059,3.53,1.486
CB364,2,CB383,2,4,44.612,45.791,4.06,1.179
CB364,2,CB383,2,5,0.687,4.48,7.08,3.793
CB364,2,CB383,1,5,172.555,174.048,4.1,1.493
CB364,2,CB383,1,6,46.018,78.596,3.22,32.578
CB364,1,CB385,1,1,39.245,39.79,3.45,0.545
CB364,2,CB385,2,3,152.113,153.372,4.26,1.259
CB364,2,CB385,1,5,11.657,13.231,5.97,1.574
CB364,1,CB385,1,7,48.442,50.276,8.07,1.834
CB364,2,CB388,2,4,27.758,28.527,4.94,0.769
CB364,2,CB388,2,5,134.587,134.637,6.12,0.05
CB364,1,CB388,2,7,11.519,12.992,3.46,1.473
CB364,1,CB391,1,3,109.805,110.434,12.33,0.629
CB364,1,CB391,1,3,158.995,167.478,3.72,8.483
CB364,1,CB392,1,5,38.227,68.775,4.47,30.548
CB364,2,CB394,1,2,36.476,39.573,8.84,3.097
CB364,2,CB394,1,7,8.625,9.316,6.72,0.691
CB364,2,CB399,1,2,36.476,39.051,6.03,2.575
CB364,1,CB401,2,1,44.95,45.389,6.27,0.439
CB364,2,CB401,1,2,48.686,48.812,3.27,0.126
CB364,1,CB401,1,3,151.0,152.661,8.33,1.661
CB364,1,CB401,2,7,19.168,20.338,3.63,1.17
CB364,1,CB405,2,1,7.83,46.227,3.92,38.397
CB364,1,CB405,2,3,27.767,110.434,3.74,82.667
CB364,2,CB405,2,3,157.772,164.186,4.55,6.414
CB364,1,CB405,2,5,78.759,79.057,3.44,0.298
CB364,2,CB406,2,1,7.884,7.934,6.47,0.05
CB364,2,CB406,1,2,45.426,47.52,3.23,2.094
CB364,2,CB406,1,3,154.915,167.478,8.39,12.563
CB364,2,CB406,2,4,47.273,49.288,4.27,2.015
CB364,2,CB406,1,5,78.966,79.829,3.08,0.863
CB364,2,CB406,2,7,30.476,37.371,3.39,6.895
CB364,1,CB406,2,7,48.849,87.934,5.14,39.085
CB364,1,CB408,2,1,22.645,24.338,4.46,1.693
CB364,1,CB408,1,2,37.295,38.879,3.34,1.584
CB364,1,CB410,2,2,48.827,49.578,6.17,0.751
CB364,2,CB410,1,3,27.767,29.558,3.13,1.791
CB364,2,CB410,1,4,15.129,15.464,4.54,0.335
CB364,1,CB410,1,5,168.552,168.79,3.32,0.238
CB364,1,CB412,2,1,36.961,38.411,3.25,1.45
CB364,1,CB414,2,5,13.181,150.894,3.14,137.713
CB364,1,CB416,1,1,7.683,35.981,7.26,28.298
CB364,1,CB416,1,3,155.801,177.818,3.43,22.017
CB364,2,CB416,2,4,20.934,22.071,4.05,1.137
CB364,2,CB416,1,5,11.267,111.507,3.6,100.24
CB364,1,CB416,1,6,0.236,2.464,6.94,2.228
CB364,1,CB416,1,6,79.359,81.64,15.17,2.281
CB364,1,CB416,1,7,79.375,80.343,3.52,0.968
CB364,1,CB417,2,1,5.522,45.39,3.31,39.868
CB364,1,CB417,2,5,32.578,86.06,6.59,53.482
CB364,2,CB417,2,7,39.54,41.481,5.75,1.941
CB364,1,CB418,1,1,17.496,45.317,8.35,27.821
CB364,1,CB418,1,3,8.622,8.741,5.44,0.119
CB364,1,CB418,1,3,100.473,100.883,3.05,0.41
CB364,1,CB418,1,3,134.667,151.585,5.77,16.918
CB364,1,CB418,2,4,14.575,15.464,5.15,0.889
CB364,1,CB418,1,4,17.666,18.422,3.61,0.756
CB364,2,CB418,2,4,49.023,49.646,4.6,0.623
CB364,2,CB418,1,4,99.688,100.875,5.05,1.187
CB364,1,CB418,1,5,198.275,199.641,8.97,1.366
CB364,1,CB418,1,6,22.796,22.98,3.39,0.184
CB364,1,CB418,1,6,37.287,37.354,6.31,0.067
CB364,1,CB418,1,7,24.594,24.915,3.94,0.321
CB364,2,CB418,1,7,29.776,31.664,3.6,1.888
CB364,1,CB475,1,6,82.355,82.689,4.8,0.334
CB364,2,CB475,2,7,17.02,20.418,3.05,3.398
CB364,2,CB478,2,1,45.305,45.933,14.39,0.628
CB364,1,CB479,2,5,52.985,54.188,3.13,1.203
CB364,2,CB480,2,1,2.81,4.181,8.09,1.371
CB364,2,CB480,1,1,21.857,39.838,3.47,17.981
CB364,2,CB480,2,5,163.044,164.773,5.15,1.729
CB364,1,CB480,2,6,40.739,42.081,5.09,1.342
CB367,2,CB369,2,4,1.021,1.454,3.82,0.433
CB367,2,CB369,2,4,27.038,27.29,3.49,0.252
CB367,2,CB370,1,4,1.021,1.454,3.52,0.433
CB367,2,CB370,1,4,27.052,27.29,3.89,0.238
CB367,2,CB371,1,3,30.869,31.14,5.23,0.271
CB367,2,CB371,1,4,36.895,38.733,3.12,1.838
CB367,1,CB373,1,2,36.323,43.406,5.69,7.083
CB367,2,CB373,2,3,0.513,7.05,12.2,6.537
CB367,1,CB373,1,4,25.32,26.408,4.93,1.088
CB367,1,CB373,1,6,17.705,18.118,3.05,0.413
CB367,2,CB374,1,1,2.971,4.296,3.22,1.325
CB367,2,CB374,1,6,79.824,80.794,3.89,0.97
CB367,2,CB375,1,1,17.697,17.976,4.57,0.279
CB367,1,CB375,2,7,3.471,19.167,3.4,15.696
CB367,1,CB375,1,7,66.698,87.694,4.7,20.996
CB367,2,CB376,2,1,7.84,7.89,4.16,0.05
CB367,1,CB376,1,6,18.112,19.268,3.46,1.156
CB367,2,CB377,2,2,65.358,68.437,3.15,3.079
CB367,2,CB377,2,5,199.977,200.764,3.3,0.787
CB367,1,CB377,2,7,51.621,64.882,3.73,13.261
CB367,2,CB381,1,2,23.115,83.274,12.05,60.159
CB367,1,CB381,2,6,1.718,2.259,10.48,0.541
CB367,2,CB381,1,7,67.707,68.951,3.84,1.244
CB367,1,CB382,2,6,80.129,80.794,3.06,0.665
CB367,1,CB382,2,7,88.632,90.181,6.05,1.549
CB367,1,CB383,2,1,7.899,7.949,3.01,0.05
CB367,1,CB383,1,2,65.358,68.778,3.09,3.42
CB367,1,CB383,1,6,17.521,19.684,9.13,2.163
CB367,2,CB385,2,2,4.338,4.817,6.15,0.479
CB367,2,CB385,2,4,10.177,13.276,3.99,3.099
CB367,1,CB385,2,5,20.01,28.778,3.85,8.768
CB367,1,CB385,2,6,6.226,6.758,4.35,0.532
CB367,2,CB385,2,6,73.246,74.185,11.72,0.939
CB367,2,CB388,1,2,38.604,39.936,4.37,1.332
CB367,1,CB388,2,6,6.226,6.758,3.45,0.532
CB367,2,CB388,2,7,0.491,2.498,5.88,2.007
CB367,1,CB391,2,2,42.704,42.876,4.03,0.172
CB367,1,CB391,2,5,163.363,166.29,4.79,2.927
CB367,1,CB391,1,7,96.108,96.258,3.64,0.15
CB367,2,CB392,2,1,7.797,7.847,3.67,0.05
CB367,2,CB392,2,1,13.017,14.202,5.07,1.185
CB367,2,CB392,1,1,36.416,37.075,3.3,0.659
CB367,1,CB392,1,2,74.806,77.633,3.3,2.827
CB367,1,CB392,2,3,104.004,105.216,5.5,1.212
CB367,2,CB392,1,4,70.343,73.052,3.9,2.709
CB367,1,CB392,1,5,17.882,74.711,4.57,56.829
CB367,2,CB392,1,5,135.148,137.528,3.45,2.38
CB367,2,CB392,1,5,160.328,163.62,15.06,3.292
CB367,2,CB392,2,6,60.54,62.897,6.71,2.357
CB367,1,CB394,1,3,101.896,102.619,3.14,0.723
CB367,1,CB394,1,3,107.909,108.127,9.14,0.218
CB367,2,CB394,2,5,17.797,27.59,3.22,9.793
CB367,1,CB399,2,2,73.786,78.8,4.42,5.014
CB367,2,CB399,2,5,72.452,72.839,3.78,0.387
CB367,1,CB399,2,6,6.226,6.758,4.35,0.532
CB367,1,CB399,2,6,17.532,17.689,3.04,0.157
CB367,2,CB401,1,2,26.483,27.473,3.56,0.99
CB367,1,CB401,1,4,15.498,16.291,5.72,0.793
CB367,1,CB401,1,5,201.381,202.661,3.39,1.28
CB367,1,CB405,1,1,32.611,32.909,3.65,0.298
CB367,1,CB405,1,2,2.076,22.945,5.13,20.869
CB367,1,CB405,2,2,45.513,48.306,4.88,2.793
CB367,1,CB405,1,7,27.5,27.667,3.05,0.167
CB367,1,CB406,2,4,23.76,23.958,7.08,0.198
CB367,1,CB406,2,5,5.772,11.556,3.98,5.784
CB367,1,CB406,2,7,4.857,42.584,3.56,37.727
CB367,2,CB407,1,4,36.895,38.733,3.72,1.838
CB367,1,CB407,2,6,79.983,82.022,3.29,2.039
CB367,1,CB410,1,2,44.372,78.8,4.76,34.428
CB367,1,CB410,2,7,3.523,4.103,4.19,0.58
CB367,1,CB410,1,7,30.031,31.582,3.25,1.551
CB367,2,CB412,1,1,7.821,7.889,10.04,0.068
CB367,1,CB412,1,3,100.023,100.515,4.89,0.492
CB367,1,CB412,1,5,11.045,11.654,5.47,0.609
CB367,2,CB412,1,6,29.785,30.159,4.7,0.374
CB367,2,CB412,1,7,9.134,9.317,3.96,0.183
CB367,2,CB412,1,7,34.674,34.802,4.44,0.128
CB367,2,CB412,1,7,86.105,87.896,5.61,1.791
CB367,2,CB414,2,1,6.056,17.976,3.82,11.92
CB367,2,CB414,1,2,49.429,49.589,3.26,0.16
CB367,1,CB414,2,7,22.04,87.896,3.6,65.856
CB367,2,CB416,2,1,7.916,7.966,6.73,0.05
CB367,2,CB416,2,3,108.308,109.649,9.31,1.341
CB367,2,CB416,2,4,13.271,15.266,13.04,1.995
CB367,2,CB416,2,6,15.772,16.68,4.06,0.908
CB367,1,CB417,2,1,22.688,22.995,7.83,0.307
CB367,2,CB417,1,3,101.644,101.89,3.76,0.246
